longitude,latitude,acq_date
82.2631,28.7336,2019-06-16
82.2675,28.7303,2019-06-16
82.2706,28.7256,2019-06-16
82.3504,28.6757,2019-06-16
82.0632,28.4821,2019-06-16
82.2032,28.6094,2019-06-16
82.0539,28.615,2019-06-16
82.0091,28.7718,2019-06-16
83.0471,27.9424,2019-06-17
82.7838,27.9776,2019-06-17
82.1921,28.2511,2019-06-17
82.2053,28.5946,2019-06-17
82.2136,28.605,2019-06-17
82.2035,28.6035,2019-06-17
81.3848,28.9615,2019-06-17
80.653,29.4475,2019-06-17
81.8986,28.5322,2019-06-17
81.8945,28.526,2019-06-17
82.7426,28.069,2019-06-18
82.7325,28.0705,2019-06-18
80.5182,29.0889,2019-06-18
87.7109,27.1952,2019-06-21
80.7796,29.3127,2019-06-21
80.7864,29.3074,2019-06-21
80.7847,29.3163,2019-06-21
86.0559,27.3583,2019-06-24
80.9485,29.4835,2019-06-27
80.9603,29.482,2019-06-27
83.6262,27.5243,2019-08-22
84.5393,27.6326,2019-08-28
82.1488,30.0089,2019-10-24
82.159,30.0074,2019-10-24
82.6145,29.1579,2019-10-24
82.6245,29.1565,2019-10-24
82.6839,29.2777,2019-10-25
82.6918,29.2688,2019-10-25
82.3715,29.4306,2019-11-02
82.2249,29.6135,2019-11-02
82.2176,29.6157,2019-11-02
83.7115,27.4819,2019-11-03
84.9109,28.361,2019-11-06
82.7585,29.6487,2019-11-06
81.3266,29.1925,2019-11-11
82.0472,28.9677,2019-11-11
80.1696,28.8194,2019-11-11
86.9254,27.5024,2019-11-12
85.7206,27.9654,2019-11-15
85.7162,27.9707,2019-11-15
83.593,27.4575,2019-11-17
82.0326,29.5256,2019-11-17
82.3084,29.3818,2019-11-18
82.3028,29.3838,2019-11-18
81.8266,29.6324,2019-11-19
84.9476,28.4098,2019-11-20
81.1697,29.7607,2019-11-21
81.1844,29.758,2019-11-21
82.327,29.4408,2019-11-21
82.1535,29.0073,2019-11-22
82.2923,29.1061,2019-11-22
82.1434,29.0075,2019-11-24
81.7545,29.7245,2019-11-24
83.5758,27.4852,2019-11-26
83.4976,27.5214,2019-11-26
81.2099,28.3221,2019-11-28
84.7463,27.1494,2019-11-28
84.9015,27.1211,2019-11-30
84.938,28.2969,2019-12-01
83.0626,27.5215,2019-12-01
80.2934,28.7043,2019-12-01
84.8803,27.1216,2019-12-03
84.8217,27.1314,2019-12-03
84.8452,27.1714,2019-12-03
83.3334,27.3918,2019-12-03
84.9557,28.3936,2019-12-04
83.5849,28.5792,2019-12-04
83.6243,28.5735,2019-12-04
84.8473,28.3454,2019-12-04
84.846,28.3364,2019-12-04
84.657,27.0728,2019-12-04
85.1538,27.0702,2019-12-05
84.7908,27.0204,2019-12-05
84.8699,27.1364,2019-12-05
84.7834,27.1742,2019-12-05
84.9267,28.3668,2019-12-05
81.8882,28.9718,2019-12-06
87.0138,27.5522,2019-12-06
87.3497,27.1979,2019-12-06
87.2012,27.5572,2019-12-06
81.9181,29.6219,2019-12-07
81.6947,29.453,2019-12-07
81.7333,29.0172,2019-12-07
82.3445,29.4527,2019-12-08
85.1306,27.0359,2019-12-10
84.9085,27.456,2019-12-10
80.4445,28.6852,2019-12-24
85.1861,28.086,2019-12-26
85.1741,28.0845,2019-12-26
84.8142,28.4434,2019-12-26
80.2349,28.805,2019-12-27
80.2079,28.8028,2019-12-27
81.6045,28.3955,2019-12-28
82.5866,28.7171,2019-12-29
82.5903,28.7106,2019-12-29
82.5881,28.7058,2019-12-29
82.5343,29.0714,2019-12-30
82.5584,29.0665,2019-12-30
84.8742,28.362,2019-12-31
84.7782,28.2818,2019-12-31
84.793,28.2801,2019-12-31
84.7869,28.283,2019-12-31
