longitude,latitude,acq_date,geometry,index_right,fid,DN
81.9213,28.333,2019-05-11,POINT (81.9213 28.333),134421,1563529.0,4
81.6422,28.418,2019-05-11,POINT (81.6422 28.418),134421,1563529.0,4
81.5699,28.4559,2019-05-11,POINT (81.5699 28.4559),134421,1563529.0,4
81.5022,28.4917,2019-05-11,POINT (81.5022 28.4917),134421,1563529.0,4
81.4985,28.51,2019-05-11,POINT (81.4985 28.51),134421,1563529.0,4
81.3647,28.5302,2019-05-11,POINT (81.3647 28.5302),134421,1563529.0,4
81.3,28.6396,2019-05-11,POINT (81.3 28.6396),134421,1563529.0,4
81.4851,28.5055,2019-05-11,POINT (81.4851 28.5055),134421,1563529.0,4
81.4888,28.4948,2019-05-12,POINT (81.4888 28.4948),134421,1563529.0,4
81.4757,28.4941,2019-05-12,POINT (81.4757 28.4941),134421,1563529.0,4
81.2901,28.6138,2019-05-12,POINT (81.2901 28.6138),134421,1563529.0,4
81.3839,28.5921,2019-05-12,POINT (81.3839 28.5921),134421,1563529.0,4
81.4477,28.511,2019-05-12,POINT (81.4477 28.511),134421,1563529.0,4
81.5866,28.4931,2019-05-12,POINT (81.5866 28.4931),134421,1563529.0,4
81.5139,28.4831,2019-05-12,POINT (81.5139 28.4831),134421,1563529.0,4
81.2987,28.6118,2019-05-13,POINT (81.2987 28.6118),134421,1563529.0,4
81.3461,28.5665,2019-05-13,POINT (81.3461 28.5665),134421,1563529.0,4
81.3437,28.5556,2019-05-13,POINT (81.3437 28.5556),134421,1563529.0,4
81.2522,28.505,2019-05-13,POINT (81.2522 28.505),134421,1563529.0,4
81.2673,28.5022,2019-05-13,POINT (81.2673 28.5022),134421,1563529.0,4
81.2612,28.5003,2019-05-13,POINT (81.2612 28.5003),134421,1563529.0,4
81.3437,28.5566,2019-05-13,POINT (81.3437 28.5566),134421,1563529.0,4
81.6274,28.4067,2019-05-13,POINT (81.6274 28.4067),134421,1563529.0,4
81.5683,28.4349,2019-05-13,POINT (81.5683 28.4349),134421,1563529.0,4
81.4769,28.4855,2019-05-13,POINT (81.4769 28.4855),134421,1563529.0,4
81.4523,28.5004,2019-05-13,POINT (81.4523 28.5004),134421,1563529.0,4
81.4401,28.5078,2019-05-13,POINT (81.4401 28.5078),134421,1563529.0,4
81.4384,28.5169,2019-05-13,POINT (81.4384 28.5169),134421,1563529.0,4
81.4171,28.5406,2019-05-13,POINT (81.4171 28.5406),134421,1563529.0,4
81.3764,28.5811,2019-05-13,POINT (81.3764 28.5811),134421,1563529.0,4
81.2715,28.5231,2019-05-14,POINT (81.2715 28.5231),134421,1563529.0,4
81.2654,28.5223,2019-05-14,POINT (81.2654 28.5223),134421,1563529.0,4
81.3712,28.5704,2019-05-15,POINT (81.3712 28.5704),134421,1563529.0,4
81.3512,28.5261,2019-05-15,POINT (81.3512 28.5261),134421,1563529.0,4
81.2631,28.5309,2019-05-15,POINT (81.2631 28.5309),134421,1563529.0,4
81.2847,28.5274,2019-05-15,POINT (81.2847 28.5274),134421,1563529.0,4
81.2667,28.5231,2019-05-15,POINT (81.2667 28.5231),134421,1563529.0,4
81.2706,28.527,2019-05-15,POINT (81.2706 28.527),134421,1563529.0,4
81.2735,28.5284,2019-05-15,POINT (81.2735 28.5284),134421,1563529.0,4
82.0562,28.4289,2019-05-16,POINT (82.0562 28.4289),134421,1563529.0,4
81.4038,28.4409,2019-05-16,POINT (81.4038 28.4409),134421,1563529.0,4
81.4143,28.4425,2019-05-16,POINT (81.4143 28.4425),134421,1563529.0,4
82.0489,28.4367,2019-05-16,POINT (82.0489 28.4367),134421,1563529.0,4
82.0592,28.4382,2019-05-16,POINT (82.0592 28.4382),134421,1563529.0,4
81.4133,28.5496,2019-05-16,POINT (81.4133 28.5496),134421,1563529.0,4
81.377,28.546,2019-05-16,POINT (81.377 28.546),134421,1563529.0,4
81.37,28.5503,2019-05-16,POINT (81.37 28.5503),134421,1563529.0,4
81.413,28.5425,2019-05-17,POINT (81.413 28.5425),134421,1563529.0,4
81.2965,28.5495,2019-05-17,POINT (81.2965 28.5495),134421,1563529.0,4
81.307,28.548,2019-05-17,POINT (81.307 28.548),134421,1563529.0,4
81.3695,28.5393,2019-05-17,POINT (81.3695 28.5393),134421,1563529.0,4
81.409,28.4598,2019-05-17,POINT (81.409 28.4598),134421,1563529.0,4
81.2852,28.5494,2019-05-17,POINT (81.2852 28.5494),134421,1563529.0,4
81.3584,28.4627,2019-05-18,POINT (81.3584 28.4627),134421,1563529.0,4
81.5457,28.4569,2019-05-18,POINT (81.5457 28.4569),134421,1563529.0,4
81.3608,28.4522,2019-05-18,POINT (81.3608 28.4522),134421,1563529.0,4
81.3462,28.4495,2019-05-18,POINT (81.3462 28.4495),134421,1563529.0,4
81.3438,28.46,2019-05-18,POINT (81.3438 28.46),134421,1563529.0,4
81.6905,28.3963,2019-05-18,POINT (81.6905 28.3963),134421,1563529.0,4
81.6805,28.3849,2019-05-18,POINT (81.6805 28.3849),134421,1563529.0,4
82.2184,28.2756,2019-05-18,POINT (82.2184 28.2756),134421,1563529.0,4
82.2339,28.2669,2019-05-18,POINT (82.2339 28.2669),134421,1563529.0,4
82.2059,28.2637,2019-05-18,POINT (82.2059 28.2637),134421,1563529.0,4
81.6892,28.3758,2019-05-19,POINT (81.6892 28.3758),134421,1563529.0,4
81.3559,28.5342,2019-05-19,POINT (81.3559 28.5342),134421,1563529.0,4
82.2223,28.2804,2019-05-19,POINT (82.2223 28.2804),134421,1563529.0,4
82.2213,28.2503,2019-05-19,POINT (82.2213 28.2503),134421,1563529.0,4
82.2331,28.2488,2019-05-19,POINT (82.2331 28.2488),134421,1563529.0,4
81.5392,28.4691,2019-05-19,POINT (81.5392 28.4691),134421,1563529.0,4
81.2858,28.5609,2019-05-19,POINT (81.2858 28.5609),134421,1563529.0,4
81.3004,28.5763,2019-05-19,POINT (81.3004 28.5763),134421,1563529.0,4
81.5427,28.4776,2019-05-19,POINT (81.5427 28.4776),134421,1563529.0,4
81.6766,28.3856,2019-05-19,POINT (81.6766 28.3856),134421,1563529.0,4
81.6851,28.3752,2019-05-19,POINT (81.6851 28.3752),134421,1563529.0,4
81.5363,28.4747,2019-05-20,POINT (81.5363 28.4747),134421,1563529.0,4
81.5282,28.4701,2019-05-20,POINT (81.5282 28.4701),134421,1563529.0,4
82.1294,28.2678,2019-05-20,POINT (82.1294 28.2678),134421,1563529.0,4
82.0873,28.2712,2019-05-20,POINT (82.0873 28.2712),134421,1563529.0,4
81.5678,28.4568,2019-05-20,POINT (81.5678 28.4568),134421,1563529.0,4
81.5644,28.4746,2019-05-20,POINT (81.5644 28.4746),134421,1563529.0,4
81.5342,28.4704,2019-05-20,POINT (81.5342 28.4704),134421,1563529.0,4
81.5242,28.469,2019-05-20,POINT (81.5242 28.469),134421,1563529.0,4
81.5325,28.4793,2019-05-20,POINT (81.5325 28.4793),134421,1563529.0,4
81.5308,28.4882,2019-05-20,POINT (81.5308 28.4882),134421,1563529.0,4
81.4284,28.4829,2019-05-20,POINT (81.4284 28.4829),134421,1563529.0,4
81.4204,28.4916,2019-05-20,POINT (81.4204 28.4916),134421,1563529.0,4
81.4072,28.5629,2019-05-20,POINT (81.4072 28.5629),134421,1563529.0,4
81.277,28.5633,2019-05-20,POINT (81.277 28.5633),134421,1563529.0,4
81.2771,28.5392,2019-05-21,POINT (81.2771 28.5392),134421,1563529.0,4
81.2827,28.5363,2019-05-21,POINT (81.2827 28.5363),134421,1563529.0,4
82.0748,28.4379,2019-05-21,POINT (82.0748 28.4379),134421,1563529.0,4
82.0641,28.437,2019-05-21,POINT (82.0641 28.437),134421,1563529.0,4
81.5243,28.4657,2019-05-21,POINT (81.5243 28.4657),134421,1563529.0,4
81.5701,28.4812,2019-05-21,POINT (81.5701 28.4812),134421,1563529.0,4
81.5561,28.4897,2019-05-21,POINT (81.5561 28.4897),134421,1563529.0,4
81.5245,28.5367,2019-05-21,POINT (81.5245 28.5367),134421,1563529.0,4
81.2776,28.5389,2019-05-21,POINT (81.2776 28.5389),134421,1563529.0,4
81.2653,28.5374,2019-05-21,POINT (81.2653 28.5374),134421,1563529.0,4
81.2884,28.5502,2019-05-21,POINT (81.2884 28.5502),134421,1563529.0,4
81.2761,28.5487,2019-05-21,POINT (81.2761 28.5487),134421,1563529.0,4
81.2637,28.5473,2019-05-21,POINT (81.2637 28.5473),134421,1563529.0,4
81.2745,28.5586,2019-05-21,POINT (81.2745 28.5586),134421,1563529.0,4
82.0698,28.4371,2019-05-21,POINT (82.0698 28.4371),134421,1563529.0,4
82.0695,28.4269,2019-05-21,POINT (82.0695 28.4269),134421,1563529.0,4
82.0831,28.4253,2019-05-21,POINT (82.0831 28.4253),134421,1563529.0,4
81.2716,28.5802,2019-05-22,POINT (81.2716 28.5802),134421,1563529.0,4
81.284,28.578,2019-05-22,POINT (81.284 28.578),134421,1563529.0,4
81.2819,28.5682,2019-05-22,POINT (81.2819 28.5682),134421,1563529.0,4
82.0462,28.4237,2019-05-22,POINT (82.0462 28.4237),134421,1563529.0,4
81.524,28.4849,2019-05-22,POINT (81.524 28.4849),134421,1563529.0,4
81.5153,28.4662,2019-05-22,POINT (81.5153 28.4662),134421,1563529.0,4
81.4238,28.4716,2019-05-22,POINT (81.4238 28.4716),134421,1563529.0,4
81.4365,28.4694,2019-05-22,POINT (81.4365 28.4694),134421,1563529.0,4
81.28,28.566,2019-05-22,POINT (81.28 28.566),134421,1563529.0,4
81.2741,28.5728,2019-05-22,POINT (81.2741 28.5728),134421,1563529.0,4
82.0331,28.427,2019-05-22,POINT (82.0331 28.427),134421,1563529.0,4
82.1092,28.4487,2019-05-22,POINT (82.1092 28.4487),134421,1563529.0,4
81.4385,28.4564,2019-05-22,POINT (81.4385 28.4564),134421,1563529.0,4
81.5206,28.48,2019-05-22,POINT (81.5206 28.48),134421,1563529.0,4
81.4247,28.464,2019-05-22,POINT (81.4247 28.464),134421,1563529.0,4
81.2686,28.5807,2019-05-22,POINT (81.2686 28.5807),134421,1563529.0,4
81.2907,28.5943,2019-05-22,POINT (81.2907 28.5943),134421,1563529.0,4
81.2786,28.5924,2019-05-22,POINT (81.2786 28.5924),134421,1563529.0,4
81.2921,28.5942,2019-05-22,POINT (81.2921 28.5942),134421,1563529.0,4
81.2813,28.5792,2019-05-22,POINT (81.2813 28.5792),134421,1563529.0,4
82.1625,28.4285,2019-05-23,POINT (82.1625 28.4285),134421,1563529.0,4
82.0704,28.416,2019-05-23,POINT (82.0704 28.416),134421,1563529.0,4
82.1171,28.4499,2019-05-23,POINT (82.1171 28.4499),134421,1563529.0,4
82.1071,28.4486,2019-05-23,POINT (82.1071 28.4486),134421,1563529.0,4
81.4446,28.4569,2019-05-23,POINT (81.4446 28.4569),134421,1563529.0,4
81.5136,28.4758,2019-05-23,POINT (81.5136 28.4758),134421,1563529.0,4
81.2801,28.6065,2019-05-24,POINT (81.2801 28.6065),134421,1563529.0,4
82.0247,28.3759,2019-05-24,POINT (82.0247 28.3759),134421,1563529.0,4
82.1255,28.4408,2019-05-24,POINT (82.1255 28.4408),134421,1563529.0,4
81.5061,28.4686,2019-05-25,POINT (81.5061 28.4686),134421,1563529.0,4
82.0849,28.4418,2019-05-26,POINT (82.0849 28.4418),134421,1563529.0,4
81.5019,28.4362,2019-05-26,POINT (81.5019 28.4362),134421,1563529.0,4
81.4903,28.4377,2019-05-26,POINT (81.4903 28.4377),134421,1563529.0,4
82.4806,28.2358,2019-05-27,POINT (82.4806 28.2358),134421,1563529.0,4
82.4867,28.2402,2019-05-27,POINT (82.4867 28.2402),134421,1563529.0,4
82.4856,28.2499,2019-05-27,POINT (82.4856 28.2499),134421,1563529.0,4
82.0619,28.3566,2019-05-27,POINT (82.0619 28.3566),134421,1563529.0,4
81.4877,28.4473,2019-05-27,POINT (81.4877 28.4473),134421,1563529.0,4
81.4856,28.4522,2019-05-28,POINT (81.4856 28.4522),134421,1563529.0,4
82.4927,28.2499,2019-05-28,POINT (82.4927 28.2499),134421,1563529.0,4
82.5095,28.248,2019-05-28,POINT (82.5095 28.248),134421,1563529.0,4
81.8718,28.3367,2019-05-28,POINT (81.8718 28.3367),134421,1563529.0,4
81.4815,28.454,2019-05-28,POINT (81.4815 28.454),134421,1563529.0,4
81.4787,28.4545,2019-05-30,POINT (81.4787 28.4545),134421,1563529.0,4
81.472,28.4523,2019-05-30,POINT (81.472 28.4523),134421,1563529.0,4
81.4582,28.4771,2019-05-30,POINT (81.4582 28.4771),134421,1563529.0,4
81.4761,28.4752,2019-05-30,POINT (81.4761 28.4752),134421,1563529.0,4
81.4687,28.4813,2019-05-31,POINT (81.4687 28.4813),134421,1563529.0,4
81.4669,28.4721,2019-05-31,POINT (81.4669 28.4721),134421,1563529.0,4
81.2702,28.5748,2019-06-05,POINT (81.2702 28.5748),134421,1563529.0,4
82.1921,28.2511,2019-06-17,POINT (82.1921 28.2511),134421,1563529.0,4
85.8031,26.9959,2019-03-15,POINT (85.8031 26.9959),239198,2341267.0,4
86.7437,27.3233,2019-03-15,POINT (86.7437 27.3233),211348,2167482.0,4
84.4899,28.3495,2019-03-16,POINT (84.4899 28.3495),122999,1485682.0,4
86.8041,27.009,2019-03-16,POINT (86.8041 27.009),236174,2322119.0,4
86.8051,27.008,2019-03-21,POINT (86.8051 27.008),236174,2322119.0,4
84.8913,28.392,2019-03-16,POINT (84.8913 28.392),93957,1311179.0,4
84.6791,28.0392,2019-03-17,POINT (84.6791 28.0392),160226,1810534.0,4
84.7039,27.8323,2019-03-23,POINT (84.7039 27.8323),160226,1810534.0,4
84.6572,27.9491,2019-03-24,POINT (84.6572 27.9491),160226,1810534.0,4
84.7467,28.049,2019-05-01,POINT (84.7467 28.049),160226,1810534.0,4
84.7142,27.9183,2019-05-07,POINT (84.7142 27.9183),160226,1810534.0,4
85.0751,27.2504,2019-03-18,POINT (85.0751 27.2504),225307,2252518.0,4
85.0661,27.2235,2019-03-22,POINT (85.0661 27.2235),225307,2252518.0,4
85.0413,27.2475,2019-03-22,POINT (85.0413 27.2475),225307,2252518.0,4
85.078,27.2297,2019-03-23,POINT (85.078 27.2297),225307,2252518.0,4
85.0746,27.2116,2019-03-23,POINT (85.0746 27.2116),225307,2252518.0,4
85.0784,27.2152,2019-03-24,POINT (85.0784 27.2152),225307,2252518.0,4
85.082,27.2294,2019-03-24,POINT (85.082 27.2294),225307,2252518.0,4
85.7739,27.0172,2019-03-19,POINT (85.7739 27.0172),239215,2341409.0,4
85.7807,27.009,2019-03-22,POINT (85.7807 27.009),239215,2341409.0,4
85.7542,27.0257,2019-03-24,POINT (85.7542 27.0257),239215,2341409.0,4
87.9636,26.4961,2019-03-20,POINT (87.9636 26.4961),251475,2445114.0,4
87.9522,26.4637,2019-03-22,POINT (87.9522 26.4637),251475,2445114.0,4
87.9641,26.4816,2019-03-24,POINT (87.9641 26.4816),251475,2445114.0,4
85.6666,27.0599,2019-03-20,POINT (85.6666 27.0599),234193,2309632.0,4
85.6529,27.0583,2019-03-20,POINT (85.6529 27.0583),234193,2309632.0,4
85.6657,27.0719,2019-03-21,POINT (85.6657 27.0719),234193,2309632.0,4
85.6812,27.0683,2019-03-22,POINT (85.6812 27.0683),234193,2309632.0,4
85.019,27.1566,2019-03-20,POINT (85.019 27.1566),227305,2266082.0,4
85.0282,27.1758,2019-03-21,POINT (85.0282 27.1758),227305,2266082.0,4
85.0192,27.1792,2019-03-22,POINT (85.0192 27.1792),227305,2266082.0,4
85.0247,27.1728,2019-03-23,POINT (85.0247 27.1728),227305,2266082.0,4
85.0174,27.2497,2019-03-25,POINT (85.0174 27.2497),227305,2266082.0,4
81.5507,28.2403,2019-03-20,POINT (81.5507 28.2403),113876,1431991.0,4
81.5608,28.2417,2019-03-20,POINT (81.5608 28.2417),113717,1431059.0,4
84.6187,28.1235,2019-03-21,POINT (84.6187 28.1235),141597,1619154.0,4
84.7782,28.2818,2019-12-31,POINT (84.7782 28.2818),141597,1619154.0,4
84.7869,28.283,2019-12-31,POINT (84.7869 28.283),141597,1619154.0,4
86.9635,26.7598,2019-03-22,POINT (86.9635 26.7598),249323,2423911.0,4
86.9684,26.769,2019-03-23,POINT (86.9684 26.769),249323,2423911.0,4
86.9806,26.7669,2019-03-23,POINT (86.9806 26.7669),249323,2423911.0,4
86.8378,26.7724,2019-03-22,POINT (86.8378 26.7724),248658,2417775.0,4
85.5132,27.0177,2019-03-22,POINT (85.5132 27.0177),237255,2328795.0,4
85.0577,27.2132,2019-03-22,POINT (85.0577 27.2132),227060,2264218.0,4
81.586,29.3264,2019-03-23,POINT (81.586 29.3264),77328,1191080.0,4
81.5718,28.5311,2019-04-12,POINT (81.5718 28.5311),77328,1191080.0,4
81.6599,28.5192,2019-04-27,POINT (81.6599 28.5192),77328,1191080.0,4
81.5568,28.5941,2019-04-27,POINT (81.5568 28.5941),77328,1191080.0,4
81.4804,28.6569,2019-04-27,POINT (81.4804 28.6569),77328,1191080.0,4
81.6685,28.5238,2019-04-28,POINT (81.6685 28.5238),77328,1191080.0,4
81.6778,28.5345,2019-04-28,POINT (81.6778 28.5345),77328,1191080.0,4
81.6665,28.533,2019-04-28,POINT (81.6665 28.533),77328,1191080.0,4
81.5725,28.5588,2019-04-28,POINT (81.5725 28.5588),77328,1191080.0,4
81.5354,28.6085,2019-04-28,POINT (81.5354 28.6085),77328,1191080.0,4
81.4555,28.7176,2019-04-28,POINT (81.4555 28.7176),77328,1191080.0,4
81.5701,28.5735,2019-04-29,POINT (81.5701 28.5735),77328,1191080.0,4
81.3225,28.855,2019-04-30,POINT (81.3225 28.855),77328,1191080.0,4
81.4983,28.6321,2019-04-30,POINT (81.4983 28.6321),77328,1191080.0,4
81.2711,28.7637,2019-04-30,POINT (81.2711 28.7637),77328,1191080.0,4
81.3874,28.7717,2019-05-01,POINT (81.3874 28.7717),77328,1191080.0,4
81.5571,28.6191,2019-05-01,POINT (81.5571 28.6191),77328,1191080.0,4
81.5674,28.6177,2019-05-01,POINT (81.5674 28.6177),77328,1191080.0,4
81.5168,28.6066,2019-05-01,POINT (81.5168 28.6066),77328,1191080.0,4
81.5398,28.6074,2019-05-01,POINT (81.5398 28.6074),77328,1191080.0,4
81.5449,28.6201,2019-05-01,POINT (81.5449 28.6201),77328,1191080.0,4
81.6423,28.5402,2019-05-02,POINT (81.6423 28.5402),77328,1191080.0,4
81.2794,28.8367,2019-05-02,POINT (81.2794 28.8367),77328,1191080.0,4
81.4609,28.7358,2019-05-02,POINT (81.4609 28.7358),77328,1191080.0,4
81.509,28.6605,2019-05-02,POINT (81.509 28.6605),77328,1191080.0,4
80.8374,29.3104,2019-05-05,POINT (80.8374 29.3104),77328,1191080.0,4
80.8495,29.3119,2019-05-05,POINT (80.8495 29.3119),77328,1191080.0,4
81.5066,28.6781,2019-05-05,POINT (81.5066 28.6781),77328,1191080.0,4
80.8345,29.3103,2019-05-06,POINT (80.8345 29.3103),77328,1191080.0,4
80.8465,29.3083,2019-05-06,POINT (80.8465 29.3083),77328,1191080.0,4
81.461,28.7282,2019-05-06,POINT (81.461 28.7282),77328,1191080.0,4
81.4681,28.7267,2019-05-06,POINT (81.4681 28.7267),77328,1191080.0,4
81.3043,28.7967,2019-05-06,POINT (81.3043 28.7967),77328,1191080.0,4
80.8415,29.3056,2019-05-06,POINT (80.8415 29.3056),77328,1191080.0,4
80.833,29.3258,2019-05-06,POINT (80.833 29.3258),77328,1191080.0,4
80.8202,29.3236,2019-05-06,POINT (80.8202 29.3236),77328,1191080.0,4
81.764,28.695,2019-05-07,POINT (81.764 28.695),77328,1191080.0,4
81.4453,28.7524,2019-05-07,POINT (81.4453 28.7524),77328,1191080.0,4
81.3036,28.7873,2019-05-07,POINT (81.3036 28.7873),77328,1191080.0,4
81.3135,28.8161,2019-05-07,POINT (81.3135 28.8161),77328,1191080.0,4
81.3033,28.8147,2019-05-07,POINT (81.3033 28.8147),77328,1191080.0,4
81.3118,28.825,2019-05-07,POINT (81.3118 28.825),77328,1191080.0,4
81.2882,28.84,2019-05-07,POINT (81.2882 28.84),77328,1191080.0,4
81.1771,29.1101,2019-05-07,POINT (81.1771 29.1101),77328,1191080.0,4
81.1269,29.1414,2019-05-08,POINT (81.1269 29.1414),77328,1191080.0,4
81.7609,28.687,2019-05-08,POINT (81.7609 28.687),77328,1191080.0,4
81.3373,28.8892,2019-05-08,POINT (81.3373 28.8892),77328,1191080.0,4
81.4608,28.751,2019-05-08,POINT (81.4608 28.751),77328,1191080.0,4
81.4276,28.8817,2019-05-08,POINT (81.4276 28.8817),77328,1191080.0,4
81.4371,28.8955,2019-05-08,POINT (81.4371 28.8955),77328,1191080.0,4
81.4338,28.8918,2019-05-08,POINT (81.4338 28.8918),77328,1191080.0,4
81.4345,28.8914,2019-05-08,POINT (81.4345 28.8914),77328,1191080.0,4
81.4478,28.8891,2019-05-08,POINT (81.4478 28.8891),77328,1191080.0,4
81.5866,28.5263,2019-05-09,POINT (81.5866 28.5263),77328,1191080.0,4
81.5803,28.5287,2019-05-09,POINT (81.5803 28.5287),77328,1191080.0,4
81.4893,28.6955,2019-05-09,POINT (81.4893 28.6955),77328,1191080.0,4
81.495,28.6997,2019-05-09,POINT (81.495 28.6997),77328,1191080.0,4
81.4835,28.6978,2019-05-09,POINT (81.4835 28.6978),77328,1191080.0,4
81.463,28.7339,2019-05-09,POINT (81.463 28.7339),77328,1191080.0,4
81.443,28.7701,2019-05-09,POINT (81.443 28.7701),77328,1191080.0,4
81.3105,28.7818,2019-05-09,POINT (81.3105 28.7818),77328,1191080.0,4
81.2738,28.7857,2019-05-09,POINT (81.2738 28.7857),77328,1191080.0,4
81.2834,28.7972,2019-05-09,POINT (81.2834 28.7972),77328,1191080.0,4
81.4449,28.8864,2019-05-09,POINT (81.4449 28.8864),77328,1191080.0,4
81.4416,28.8957,2019-05-09,POINT (81.4416 28.8957),77328,1191080.0,4
81.4309,28.8939,2019-05-09,POINT (81.4309 28.8939),77328,1191080.0,4
81.3313,28.8972,2019-05-09,POINT (81.3313 28.8972),77328,1191080.0,4
81.4877,28.6948,2019-05-09,POINT (81.4877 28.6948),77328,1191080.0,4
81.363,28.8302,2019-05-09,POINT (81.363 28.8302),77328,1191080.0,4
81.4924,28.7306,2019-05-09,POINT (81.4924 28.7306),77328,1191080.0,4
81.4978,28.6978,2019-05-09,POINT (81.4978 28.6978),77328,1191080.0,4
81.5027,28.6968,2019-05-09,POINT (81.5027 28.6968),77328,1191080.0,4
81.2701,28.8028,2019-05-10,POINT (81.2701 28.8028),77328,1191080.0,4
81.2683,28.7932,2019-05-10,POINT (81.2683 28.7932),77328,1191080.0,4
81.5105,28.6906,2019-05-10,POINT (81.5105 28.6906),77328,1191080.0,4
81.1919,28.8757,2019-05-10,POINT (81.1919 28.8757),77328,1191080.0,4
81.1902,28.8668,2019-05-10,POINT (81.1902 28.8668),77328,1191080.0,4
81.3846,28.8273,2019-05-10,POINT (81.3846 28.8273),77328,1191080.0,4
81.1739,28.864,2019-05-11,POINT (81.1739 28.864),77328,1191080.0,4
81.5257,28.7348,2019-05-11,POINT (81.5257 28.7348),77328,1191080.0,4
81.7327,28.8059,2019-05-11,POINT (81.7327 28.8059),77328,1191080.0,4
81.368,28.7873,2019-05-11,POINT (81.368 28.7873),77328,1191080.0,4
81.3573,28.7859,2019-05-11,POINT (81.3573 28.7859),77328,1191080.0,4
81.1763,28.8446,2019-05-11,POINT (81.1763 28.8446),77328,1191080.0,4
81.1748,28.8537,2019-05-11,POINT (81.1748 28.8537),77328,1191080.0,4
81.1708,28.8718,2019-05-11,POINT (81.1708 28.8718),77328,1191080.0,4
81.0824,28.9054,2019-05-11,POINT (81.0824 28.9054),77328,1191080.0,4
81.0007,28.9412,2019-05-11,POINT (81.0007 28.9412),77328,1191080.0,4
81.5074,28.6514,2019-05-12,POINT (81.5074 28.6514),77328,1191080.0,4
81.5232,28.6497,2019-05-12,POINT (81.5232 28.6497),77328,1191080.0,4
81.6591,28.5585,2019-05-12,POINT (81.6591 28.5585),77328,1191080.0,4
81.4797,28.6322,2019-05-12,POINT (81.4797 28.6322),77328,1191080.0,4
81.4839,28.6279,2019-05-12,POINT (81.4839 28.6279),77328,1191080.0,4
81.2035,28.8862,2019-05-13,POINT (81.2035 28.8862),77328,1191080.0,4
81.5264,28.6736,2019-05-13,POINT (81.5264 28.6736),77328,1191080.0,4
81.5107,28.6765,2019-05-13,POINT (81.5107 28.6765),77328,1191080.0,4
81.0873,28.9188,2019-05-13,POINT (81.0873 28.9188),77328,1191080.0,4
81.1632,28.8671,2019-05-13,POINT (81.1632 28.8671),77328,1191080.0,4
81.0243,28.9251,2019-05-13,POINT (81.0243 28.9251),77328,1191080.0,4
81.657,28.5446,2019-05-13,POINT (81.657 28.5446),77328,1191080.0,4
81.4948,28.6636,2019-05-13,POINT (81.4948 28.6636),77328,1191080.0,4
81.3607,28.8948,2019-05-15,POINT (81.3607 28.8948),77328,1191080.0,4
81.0591,28.934,2019-05-15,POINT (81.0591 28.934),77328,1191080.0,4
81.0622,28.9252,2019-05-15,POINT (81.0622 28.9252),77328,1191080.0,4
81.472,28.7297,2019-05-15,POINT (81.472 28.7297),77328,1191080.0,4
81.2096,28.9985,2019-05-15,POINT (81.2096 28.9985),77328,1191080.0,4
81.6792,28.5142,2019-05-15,POINT (81.6792 28.5142),77328,1191080.0,4
81.5335,28.6269,2019-05-16,POINT (81.5335 28.6269),77328,1191080.0,4
81.0627,28.9149,2019-05-16,POINT (81.0627 28.9149),77328,1191080.0,4
81.0503,28.9402,2019-05-16,POINT (81.0503 28.9402),77328,1191080.0,4
81.2721,28.85,2019-05-16,POINT (81.2721 28.85),77328,1191080.0,4
81.0718,28.8909,2019-05-16,POINT (81.0718 28.8909),77328,1191080.0,4
81.1723,29.0079,2019-05-17,POINT (81.1723 29.0079),77328,1191080.0,4
81.0727,28.9108,2019-05-17,POINT (81.0727 28.9108),77328,1191080.0,4
81.0794,28.8913,2019-05-17,POINT (81.0794 28.8913),77328,1191080.0,4
81.2684,28.8563,2019-05-17,POINT (81.2684 28.8563),77328,1191080.0,4
81.1681,28.9993,2019-05-17,POINT (81.1681 28.9993),77328,1191080.0,4
81.1822,28.9969,2019-05-17,POINT (81.1822 28.9969),77328,1191080.0,4
81.0652,28.8953,2019-05-18,POINT (81.0652 28.8953),77328,1191080.0,4
81.0645,28.9062,2019-05-18,POINT (81.0645 28.9062),77328,1191080.0,4
81.1714,28.9783,2019-05-19,POINT (81.1714 28.9783),77328,1191080.0,4
81.1726,28.9803,2019-05-19,POINT (81.1726 28.9803),77328,1191080.0,4
81.2822,28.8444,2019-05-20,POINT (81.2822 28.8444),77328,1191080.0,4
81.0443,28.8985,2019-05-20,POINT (81.0443 28.8985),77328,1191080.0,4
81.0528,28.9637,2019-05-20,POINT (81.0528 28.9637),77328,1191080.0,4
81.2165,29.1347,2019-05-20,POINT (81.2165 29.1347),77328,1191080.0,4
81.0033,29.2612,2019-05-20,POINT (81.0033 29.2612),77328,1191080.0,4
81.4037,28.9007,2019-05-21,POINT (81.4037 28.9007),77328,1191080.0,4
81.429,28.8985,2019-05-21,POINT (81.429 28.8985),77328,1191080.0,4
81.4108,28.9003,2019-05-21,POINT (81.4108 28.9003),77328,1191080.0,4
81.3485,28.893,2019-05-21,POINT (81.3485 28.893),77328,1191080.0,4
81.2312,28.9094,2019-05-21,POINT (81.2312 28.9094),77328,1191080.0,4
80.9909,28.93,2019-05-21,POINT (80.9909 28.93),77328,1191080.0,4
80.9971,28.9324,2019-05-21,POINT (80.9971 28.9324),77328,1191080.0,4
81.1623,29.0841,2019-05-21,POINT (81.1623 29.0841),77328,1191080.0,4
